SOURCE_DESC	SECTOR_DESC	GROUP_DESC	COMMODITY_DESC	CLASS_DESC	PRODN_PRACTICE_DESC	UTIL_PRACTICE_DESC	STATISTICCAT_DESC	UNIT_DESC	SHORT_DESC	DOMAIN_DESC	DOMAINCAT_DESC	AGG_LEVEL_DESC	STATE_ANSI	STATE_FIPS_CODE	STATE_ALPHA	STATE_NAME	ASD_CODE	ASD_DESC	COUNTY_ANSI	COUNTY_CODE	COUNTY_NAME	REGION_DESC	ZIP_5	WATERSHED_CODE	WATERSHED_DESC	CONGR_DISTRICT_CODE	COUNTRY_CODE	COUNTRY_NAME	LOCATION_DESC	YEAR	FREQ_DESC	BEGIN_CODE	END_CODE	REFERENCE_PERIOD_DESC	WEEK_ENDING	LOAD_TIME	VALUE	CV_%
CENSUS	CROPS	FRUIT & TREE NUTS	FRUIT & TREE NUT TOTALS	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	SALES	$	FRUIT & TREE NUT TOTALS - SALES, MEASURED IN $	TOTAL	NOT SPECIFIED	COUNTY	18	18	IN	INDIANA	50	CENTRAL	005	005	BARTHOLOMEW			00000000			9000	UNITED STATES	INDIANA, CENTRAL, BARTHOLOMEW	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	234,000	 
CENSUS	CROPS	HORTICULTURE	HORTICULTURE TOTALS	ALL CLASSES	UNDER PROTECTION, IRRIGATED	ALL UTILIZATION PRACTICES	WATER APPLIED	GALLONS	HORTICULTURE TOTALS, UNDER PROTECTION, IRRIGATED - WATER APPLIED, MEASURED IN GALLONS	WATER SOURCE	WATER SOURCE: (GROUND)	WATERSHED		00										09000000	SOURIS-RED-RAINY		9000	UNITED STATES	09000000	2013	ANNUAL	00	00	YEAR		2012-12-31 00:00:00	3,651,572	 
SURVEY	CROPS	FIELD CROPS	OATS	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	PRICE RECEIVED	$ / BU	OATS - PRICE RECEIVED, MEASURED IN $ / BU	TOTAL	NOT SPECIFIED	STATE	18	18	IN	INDIANA								00000000			9000	UNITED STATES	INDIANA	1971	MONTHLY	07	07	JUL		2012-01-01 00:00:00	0.68	 
CENSUS	CROPS	HORTICULTURE	CUT CHRISTMAS TREES & SHORT TERM WOODY CROPS	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	SALES	$	CUT CHRISTMAS TREES & SHORT TERM WOODY CROPS - SALES, MEASURED IN $	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	089	089	MADISON			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, MADISON	2007	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	(D)	 
CENSUS	CROPS	VEGETABLES	PUMPKINS	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	OPERATIONS	PUMPKINS - OPERATIONS WITH AREA HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	56	56	WY	WYOMING	30	WEST	023	023	LINCOLN			00000000			9000	UNITED STATES	WYOMING, WEST, LINCOLN	2012	ANNUAL	00	00	YEAR		2012-12-31 00:00:00	2	71.2
SURVEY	CROPS	FIELD CROPS	PASTURELAND	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	CONDITION, 5 YEAR AVG	PCT POOR	PASTURELAND - CONDITION, 5 YEAR AVG, MEASURED IN PCT POOR	TOTAL	NOT SPECIFIED	STATE	21	21	KY	KENTUCKY								00000000			9000	UNITED STATES	KENTUCKY	2022	WEEKLY	37	37	WEEK #37	2022-09-18	2022-09-19 16:00:00	10	 
SURVEY	CROPS	FIELD CROPS	CORN	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	CONDITION, PREVIOUS YEAR	PCT EXCELLENT	CORN - CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT	TOTAL	NOT SPECIFIED	STATE	39	39	OH	OHIO								00000000			9000	UNITED STATES	OHIO	2018	WEEKLY	29	29	WEEK #29	2018-07-22	2018-07-23 16:00:01	14	 
SURVEY	CROPS	FIELD CROPS	WHEAT	WINTER	NON-IRRIGATED, CONTINUOUS CROP	ALL UTILIZATION PRACTICES	YIELD	BU / ACRE	WHEAT, WINTER, NON-IRRIGATED, CONTINUOUS CROP - YIELD, MEASURED IN BU / ACRE	TOTAL	NOT SPECIFIED	COUNTY	41	41	OR	OREGON	80	SOUTHEAST	045	045	MALHEUR			00000000			9000	UNITED STATES	OREGON, SOUTHEAST, MALHEUR	1989	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	40	 
SURVEY	CROPS	FIELD CROPS	HAY	SMALL GRAIN	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	PRODUCTION	TONS	HAY, SMALL GRAIN - PRODUCTION, MEASURED IN TONS	TOTAL	NOT SPECIFIED	STATE	20	20	KS	KANSAS								00000000			9000	UNITED STATES	KANSAS	1958	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	108,000	 
CENSUS	CROPS	FIELD CROPS	MAPLE SYRUP	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	SALES	$	MAPLE SYRUP - SALES, MEASURED IN $	AREA OPERATED	AREA OPERATED: (70.0 TO 99.9 ACRES)	STATE	21	21	KY	KENTUCKY								00000000			9000	UNITED STATES	KENTUCKY	2017	ANNUAL	00	00	YEAR		2018-02-01 00:00:00	2,000	82.3
SURVEY	CROPS	FIELD CROPS	BARLEY	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	PRODUCTION	BU	BARLEY - PRODUCTION, MEASURED IN BU	TOTAL	NOT SPECIFIED	COUNTY	27	27	MN	MINNESOTA	60	EAST CENTRAL	001	001	AITKIN			00000000			9000	UNITED STATES	MINNESOTA, EAST CENTRAL, AITKIN	1987	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	24,800	 
SURVEY	CROPS	FIELD CROPS	WHEAT	WINTER	IRRIGATED	ALL UTILIZATION PRACTICES	YIELD	BU / ACRE	WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / ACRE	TOTAL	NOT SPECIFIED	AGRICULTURAL DISTRICT	48	48	TX	TEXAS	21	NORTHERN LOW PLAINS						00000000			9000	UNITED STATES	TEXAS, NORTHERN LOW PLAINS	1983	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	39	 
CENSUS	CROPS	HORTICULTURE	BEDDING PLANTS, ANNUAL	FLOWERING & FOLIAR	ALL PRODUCTION PRACTICES	RETAIL, POTS, LT 5 INCHES	SALES	POTS	BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, RETAIL, POTS, LT 5 INCHES - SALES, MEASURED IN POTS	TOTAL	NOT SPECIFIED	STATE	13	13	GA	GEORGIA								00000000			9000	UNITED STATES	GEORGIA	2014	ANNUAL	00	00	YEAR		2015-01-31 00:00:00	(D)	(D)
SURVEY	CROPS	FIELD CROPS	SORGHUM	ALL CLASSES	ALL PRODUCTION PRACTICES	GRAIN	AREA HARVESTED	ACRES	SORGHUM, GRAIN - ACRES HARVESTED	TOTAL	NOT SPECIFIED	AGRICULTURAL DISTRICT	01	01	AL	ALABAMA	20	MOUNTAINS & EASTERN VALLEY						00000000			9000	UNITED STATES	ALABAMA, MOUNTAINS & EASTERN VALLEY	1973	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	2,700	 
SURVEY	CROPS	FIELD CROPS	PEANUTS	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	ACRES	PEANUTS - ACRES HARVESTED	TOTAL	NOT SPECIFIED	STATE	45	45	SC	SOUTH CAROLINA								00000000			9000	UNITED STATES	SOUTH CAROLINA	2015	ANNUAL	00	00	YEAR - JUN ACREAGE		2015-06-30 12:00:00	110,000	 
SURVEY	CROPS	FIELD CROPS	WHEAT	WINTER	NON-IRRIGATED, CONTINUOUS CROP	ALL UTILIZATION PRACTICES	YIELD	BU / NET PLANTED ACRE	WHEAT, WINTER, NON-IRRIGATED, CONTINUOUS CROP - YIELD, MEASURED IN BU / NET PLANTED ACRE	TOTAL	NOT SPECIFIED	COUNTY	38	38	ND	NORTH DAKOTA	90	SOUTHEAST	077	077	RICHLAND			00000000			9000	UNITED STATES	NORTH DAKOTA, SOUTHEAST, RICHLAND	1994	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	32.6	 
CENSUS	CROPS	HORTICULTURE	SHORT TERM WOODY CROPS	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	SALES	OPERATIONS	SHORT TERM WOODY CROPS - OPERATIONS WITH SALES	TOTAL	NOT SPECIFIED	COUNTY	36	36	NY	NEW YORK	90	SOUTHEAST	071	071	ORANGE			00000000			9000	UNITED STATES	NEW YORK, SOUTHEAST, ORANGE	2012	ANNUAL	00	00	YEAR		2012-12-31 00:00:00	2	80.5
SURVEY	CROPS	FIELD CROPS	PASTURELAND	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	CONDITION, PREVIOUS YEAR	PCT FAIR	PASTURELAND - CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR	TOTAL	NOT SPECIFIED	STATE	40	40	OK	OKLAHOMA								00000000			9000	UNITED STATES	OKLAHOMA	2014	WEEKLY	44	44	WEEK #44	2014-11-02	2014-11-03 16:10:24	37	 
SURVEY	CROPS	FIELD CROPS	SORGHUM	ALL CLASSES	ALL PRODUCTION PRACTICES	GRAIN	PRICE RECEIVED	$ / CWT	SORGHUM, GRAIN - PRICE RECEIVED, MEASURED IN $ / CWT	TOTAL	NOT SPECIFIED	STATE	31	31	NE	NEBRASKA								00000000			9000	UNITED STATES	NEBRASKA	2001	MONTHLY	02	02	FEB		2012-01-01 00:00:00	3.42	 
SURVEY	CROPS	FIELD CROPS	BARLEY	ALL CLASSES	IRRIGATED	ALL UTILIZATION PRACTICES	YIELD	BU / ACRE	BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE	TOTAL	NOT SPECIFIED	COUNTY	49	49	UT	UTAH	50	CENTRAL	049	049	UTAH			00000000			9000	UNITED STATES	UTAH, CENTRAL, UTAH	1985	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	88	 
SURVEY	CROPS	FIELD CROPS	WHEAT	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	YIELD	BU / NET PLANTED ACRE	WHEAT - YIELD, MEASURED IN BU / NET PLANTED ACRE	TOTAL	NOT SPECIFIED	AGRICULTURAL DISTRICT	30	30	MT	MONTANA	80	SOUTH CENTRAL						00000000			9000	UNITED STATES	MONTANA, SOUTH CENTRAL	1980	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	22.5	 
SURVEY	CROPS	FIELD CROPS	SUGARBEETS	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	SUCROSE	PCT	SUGARBEETS - SUCROSE, MEASURED IN PCT	TOTAL	NOT SPECIFIED	COUNTY	27	27	MN	MINNESOTA	10	NORTHWEST	107	107	NORMAN			00000000			9000	UNITED STATES	MINNESOTA, NORTHWEST, NORMAN	1992	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	17.9	 
SURVEY	CROPS	FIELD CROPS	WHEAT	ALL CLASSES	NON-IRRIGATED, FOLLOWING SUMMER FALLOW	ALL UTILIZATION PRACTICES	YIELD	BU / ACRE	WHEAT, NON-IRRIGATED, FOLLOWING SUMMER FALLOW - YIELD, MEASURED IN BU / ACRE	TOTAL	NOT SPECIFIED	COUNTY	40	40	OK	OKLAHOMA	20	WEST CENTRAL	009	009	BECKHAM			00000000			9000	UNITED STATES	OKLAHOMA, WEST CENTRAL, BECKHAM	1991	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	30.9	 
SURVEY	CROPS	FIELD CROPS	SOYBEANS	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	PROGRESS, 5 YEAR AVG	PCT BLOOMING	SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING	TOTAL	NOT SPECIFIED	STATE	05	05	AR	ARKANSAS								00000000			9000	UNITED STATES	ARKANSAS	2008	WEEKLY	29	29	WEEK #29	2008-07-20	2013-01-01 12:00:00	62	 
SURVEY	CROPS	FIELD CROPS	HAYLAGE	(EXCL ALFALFA)	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	YIELD	TONS / ACRE	HAYLAGE, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE	TOTAL	NOT SPECIFIED	STATE	39	39	OH	OHIO								00000000			9000	UNITED STATES	OHIO	2012	ANNUAL	00	00	YEAR		2014-11-03 16:18:55	3.7	 
SURVEY	CROPS	CROP TOTALS	SOIL	SUBSOIL	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	MOISTURE	PCT SURPLUS	SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT SURPLUS	TOTAL	NOT SPECIFIED	STATE	05	05	AR	ARKANSAS								00000000			9000	UNITED STATES	ARKANSAS	2022	WEEKLY	34	34	WEEK #34	2022-08-28	2022-08-29 16:01:12	8	 
SURVEY	CROPS	FIELD CROPS	SORGHUM	ALL CLASSES	ALL PRODUCTION PRACTICES	GRAIN	STOCKS	BU	SORGHUM, GRAIN - STOCKS, MEASURED IN BU	TOTAL	NOT SPECIFIED	STATE	20	20	KS	KANSAS								00000000			9000	UNITED STATES	KANSAS	1959	POINT IN TIME	09	09	FIRST OF SEP		2012-01-01 00:00:00	71,084,000	 
SURVEY	CROPS	FIELD CROPS	WHEAT	SPRING, (EXCL DURUM)	NON-IRRIGATED, FOLLOWING SUMMER FALLOW	ALL UTILIZATION PRACTICES	PRODUCTION	BU	WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, FOLLOWING SUMMER FALLOW - PRODUCTION, MEASURED IN BU	TOTAL	NOT SPECIFIED	COUNTY	30	30	MT	MONTANA	30	NORTHEAST	105	105	VALLEY			00000000			9000	UNITED STATES	MONTANA, NORTHEAST, VALLEY	1993	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	5,659,000	 
CENSUS	CROPS	FIELD CROPS	POPCORN	ALL CLASSES	IRRIGATED	SHELLED	AREA HARVESTED	ACRES	POPCORN, IRRIGATED, SHELLED - ACRES HARVESTED	AREA HARVESTED	AREA HARVESTED: (1.0 TO 14.9 ACRES)	STATE	31	31	NE	NEBRASKA								00000000			9000	UNITED STATES	NEBRASKA	2017	ANNUAL	00	00	YEAR		2018-02-01 00:00:00	(D)	(D)
CENSUS	CROPS	HORTICULTURE	BEDDING PLANTS, ANNUAL	FLOWERING & FOLIAR, SALVIA	ALL PRODUCTION PRACTICES	RETAIL	SALES	OPERATIONS	BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, SALVIA, RETAIL - OPERATIONS WITH SALES	TOTAL	NOT SPECIFIED	STATE	26	26	MI	MICHIGAN								00000000			9000	UNITED STATES	MICHIGAN	2014	ANNUAL	00	00	YEAR		2015-01-31 00:00:00	91	(L)
SURVEY	CROPS	FIELD CROPS	PASTURELAND	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	CONDITION, PREVIOUS YEAR	PCT VERY POOR	PASTURELAND - CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR	TOTAL	NOT SPECIFIED	STATE	47	47	TN	TENNESSEE								00000000			9000	UNITED STATES	TENNESSEE	2014	WEEKLY	31	31	WEEK #31	2014-08-03	2014-08-04 16:10:40	0	 
SURVEY	CROPS	FIELD CROPS	PEAS	DRY EDIBLE	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	YIELD	LB / ACRE	PEAS, DRY EDIBLE - YIELD, MEASURED IN LB / ACRE	TOTAL	NOT SPECIFIED	STATE	38	38	ND	NORTH DAKOTA								00000000			9000	UNITED STATES	NORTH DAKOTA	1955	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	900	 
SURVEY	CROPS	FIELD CROPS	OATS	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	PRODUCTION	BU	OATS - PRODUCTION, MEASURED IN BU	TOTAL	NOT SPECIFIED	COUNTY	29	29	MO	MISSOURI	70	SOUTHWEST	145	145	NEWTON			00000000			9000	UNITED STATES	MISSOURI, SOUTHWEST, NEWTON	1927	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	312,750	 
SURVEY	CROPS	FIELD CROPS	CORN	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA PLANTED	ACRES	CORN - ACRES PLANTED	TOTAL	NOT SPECIFIED	COUNTY	18	18	IN	INDIANA	30	NORTHEAST	183	183	WHITLEY			00000000			9000	UNITED STATES	INDIANA, NORTHEAST, WHITLEY	1985	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	60,700	 
CENSUS	CROPS	FIELD CROPS	BARLEY	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	SALES	$	BARLEY - SALES, MEASURED IN $	ECONOMIC CLASS	ECONOMIC CLASS: (25,000 TO 49,999 $)	STATE	21	21	KY	KENTUCKY								00000000			9000	UNITED STATES	KENTUCKY	2017	ANNUAL	00	00	YEAR		2018-02-01 00:00:00	(D)	(D)
SURVEY	CROPS	FIELD CROPS	BARLEY	ALL CLASSES	IRRIGATED	ALL UTILIZATION PRACTICES	PRODUCTION	BU	BARLEY, IRRIGATED - PRODUCTION, MEASURED IN BU	TOTAL	NOT SPECIFIED	COUNTY	38	38	ND	NORTH DAKOTA	90	SOUTHEAST	045	045	LA MOURE			00000000			9000	UNITED STATES	NORTH DAKOTA, SOUTHEAST, LA MOURE	1987	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	7,500	 
CENSUS	CROPS	VEGETABLES	ONIONS	DRY	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	ACRES	ONIONS, DRY - ACRES HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	55	55	WI	WISCONSIN	90	SOUTHEAST	079	079	MILWAUKEE			00000000			9000	UNITED STATES	WISCONSIN, SOUTHEAST, MILWAUKEE	2017	ANNUAL	00	00	YEAR		2018-02-01 00:00:00	3	1.8
CENSUS	CROPS	FIELD CROPS	SUGARBEETS	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	ACRES	SUGARBEETS - ACRES HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	16	16	ID	IDAHO	90	EAST	011	011	BINGHAM			00000000			9000	UNITED STATES	IDAHO, EAST, BINGHAM	2017	ANNUAL	00	00	YEAR		2018-02-01 00:00:00	21,872	18.7
SURVEY	CROPS	FIELD CROPS	WHEAT	ALL CLASSES	NON-IRRIGATED	ALL UTILIZATION PRACTICES	AREA HARVESTED	ACRES	WHEAT, NON-IRRIGATED - ACRES HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	30	30	MT	MONTANA	20	NORTH CENTRAL	073	073	PONDERA			00000000			9000	UNITED STATES	MONTANA, NORTH CENTRAL, PONDERA	1984	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	156,300	 
CENSUS	CROPS	FIELD CROPS	GRASSES	BAHIA GRASS	ALL PRODUCTION PRACTICES	SEED	PRODUCTION	LB	GRASSES, BAHIA GRASS, SEED - PRODUCTION, MEASURED IN LB	TOTAL	NOT SPECIFIED	COUNTY	12	12	FL	FLORIDA	80	SOUTHERN	027	027	DE SOTO			00000000			9000	UNITED STATES	FLORIDA, SOUTHERN, DE SOTO	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	(D)	 
SURVEY	CROPS	FIELD CROPS	OATS	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	PRODUCTION	BU	OATS - PRODUCTION, MEASURED IN BU	TOTAL	NOT SPECIFIED	COUNTY	39	39	OH	OHIO	40	WEST CENTRAL	091	091	LOGAN			00000000			9000	UNITED STATES	OHIO, WEST CENTRAL, LOGAN	1988	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	128,000	 
CENSUS	CROPS	VEGETABLES	VEGETABLE TOTALS	INCL SEEDS & TRANSPLANTS	IN THE OPEN	ALL UTILIZATION PRACTICES	SALES	OPERATIONS	VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES	NAICS CLASSIFICATION	NAICS CLASSIFICATION: (112111)	STATE	13	13	GA	GEORGIA								00000000			9000	UNITED STATES	GEORGIA	2012	ANNUAL	00	00	YEAR		2012-12-31 00:00:00	42	11.7
SURVEY	CROPS	FIELD CROPS	SORGHUM	ALL CLASSES	NON-IRRIGATED	GRAIN	AREA HARVESTED	ACRES	SORGHUM, GRAIN, NON-IRRIGATED - ACRES HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	20	20	KS	KANSAS	40	NORTH CENTRAL	141	141	OSBORNE			00000000			9000	UNITED STATES	KANSAS, NORTH CENTRAL, OSBORNE	2001	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	44,600	 
SURVEY	CROPS	FIELD CROPS	BARLEY	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	ACRES	BARLEY - ACRES HARVESTED	TOTAL	NOT SPECIFIED	AGRICULTURAL DISTRICT	06	06	CA	CALIFORNIA	60	SIERRA MOUNTAINS						00000000			9000	UNITED STATES	CALIFORNIA, SIERRA MOUNTAINS	1986	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	400	 
SURVEY	CROPS	FIELD CROPS	WHEAT	WINTER	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA PLANTED	ACRES	WHEAT, WINTER - ACRES PLANTED	TOTAL	NOT SPECIFIED	STATE	30	30	MT	MONTANA								00000000			9000	UNITED STATES	MONTANA	1920	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	1,236,000	 
SURVEY	CROPS	FIELD CROPS	SUNFLOWER	NON-OIL TYPE	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	PRODUCTION	LB	SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB	TOTAL	NOT SPECIFIED	AGRICULTURAL DISTRICT	38	38	ND	NORTH DAKOTA	10	NORTHWEST						00000000			9000	UNITED STATES	NORTH DAKOTA, NORTHWEST	2007	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	16,370,000	 
SURVEY	CROPS	FIELD CROPS	SOYBEANS	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	ACRES	SOYBEANS - ACRES HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	28	28	MS	MISSISSIPPI	10	UPPER DELTA	119	119	QUITMAN			00000000			9000	UNITED STATES	MISSISSIPPI, UPPER DELTA, QUITMAN	1982	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	124,000	 
SURVEY	CROPS	FIELD CROPS	SORGHUM	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	PROGRESS	PCT COLORING	SORGHUM - PROGRESS, MEASURED IN PCT COLORING	TOTAL	NOT SPECIFIED	NATIONAL		99	US	US TOTAL								00000000			9000	UNITED STATES	US TOTAL	1994	WEEKLY	33	33	WEEK #33	1994-08-21	2013-01-01 12:00:00	46	 
CENSUS	CROPS	FRUIT & TREE NUTS	PECANS	NATIVE & SEEDLING	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA BEARING	OPERATIONS	PECANS, NATIVE & SEEDLING - OPERATIONS WITH AREA BEARING	TOTAL	NOT SPECIFIED	COUNTY	17	17	IL	ILLINOIS	90	SOUTHEAST	069	069	HARDIN			00000000			9000	UNITED STATES	ILLINOIS, SOUTHEAST, HARDIN	2017	ANNUAL	00	00	YEAR		2018-02-01 00:00:00	2	(H)
CENSUS	CROPS	VEGETABLES	TURNIPS	ALL CLASSES	ALL PRODUCTION PRACTICES	FRESH MARKET	AREA HARVESTED	OPERATIONS	TURNIPS, FRESH MARKET - OPERATIONS WITH AREA HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	13	13	GA	GEORGIA	50	CENTRAL	141	141	HANCOCK			00000000			9000	UNITED STATES	GEORGIA, CENTRAL, HANCOCK	2017	ANNUAL	00	00	YEAR		2018-02-01 00:00:00	2	(H)
SURVEY	CROPS	FIELD CROPS	SORGHUM	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	CONDITION	PCT GOOD	SORGHUM - CONDITION, MEASURED IN PCT GOOD	TOTAL	NOT SPECIFIED	STATE	05	05	AR	ARKANSAS								00000000			9000	UNITED STATES	ARKANSAS	1999	WEEKLY	35	35	WEEK #35	1999-09-05	2013-01-01 12:00:00	40	 
SURVEY	CROPS	FIELD CROPS	WHEAT	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	YIELD	BU / ACRE	WHEAT - YIELD, MEASURED IN BU / ACRE	TOTAL	NOT SPECIFIED	COUNTY	48	48	TX	TEXAS	30	CROSS TIMBERS	447	447	THROCKMORTON			00000000			9000	UNITED STATES	TEXAS, CROSS TIMBERS, THROCKMORTON	1976	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	16.1	 
SURVEY	CROPS	FIELD CROPS	COTTON	UPLAND	NON-IRRIGATED	ALL UTILIZATION PRACTICES	AREA PLANTED	ACRES	COTTON, UPLAND, NON-IRRIGATED - ACRES PLANTED	TOTAL	NOT SPECIFIED	COUNTY	48	48	TX	TEXAS	40	BLACKLANDS	113	113	DALLAS			00000000			9000	UNITED STATES	TEXAS, BLACKLANDS, DALLAS	1973	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	18,550	 
CENSUS	CROPS	HORTICULTURE	FOLIAGE PLANTS	INDOOR USE, OTHER CLASSES	ALL PRODUCTION PRACTICES	POTS, LT 6 INCHES	SALES	$	FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, POTS, LT 6 INCHES - SALES, MEASURED IN $	TOTAL	NOT SPECIFIED	STATE	45	45	SC	SOUTH CAROLINA								00000000			9000	UNITED STATES	SOUTH CAROLINA	2009	ANNUAL	00	00	YEAR		2015-01-31 00:00:00	(D)	 
CENSUS	CROPS	FIELD CROPS	GRAIN	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	SALES	OPERATIONS	GRAIN - OPERATIONS WITH SALES	TOTAL	NOT SPECIFIED	ZIP CODE	53	53	WA	WASHINGTON							98272	00000000			9000	UNITED STATES	98272	2007	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	3	 
SURVEY	CROPS	FIELD CROPS	OATS	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	PRODUCTION	BU	OATS - PRODUCTION, MEASURED IN BU	TOTAL	NOT SPECIFIED	COUNTY	39	39	OH	OHIO	20	NORTH CENTRAL	005	005	ASHLAND			00000000			9000	UNITED STATES	OHIO, NORTH CENTRAL, ASHLAND	2007	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	123,100	 
